Movie_Title,MPAA,Distributor,Genre,Rotten_Tomatoes_Rating
Prom Night,PG-13,Sony/Screen Gems,Horror,8.0
Proof,PG-13,Miramax,Drama,64.0
Panic Room,R,Sony Pictures,Thriller/Suspense,76.0
The Proposal,PG-13,Walt Disney Pictures,Romantic Comedy,43.0
Prince of Persia: Sands of Time,PG-13,Walt Disney Pictures,Action,0.0
The Prestige,PG-13,Walt Disney Pictures,Thriller/Suspense,75.0
The Party's Over,0,Film Movement,0,0.0
The Postman,R,Warner Bros.,Action,10.0
Psycho Beach Party,Not Rated,0,Comedy,55.0
Psycho,R,Universal,Horror,35.0
The Patriot,R,Sony Pictures,Drama,62.0
Public Enemies,R,Universal,Drama,68.0
The Powerpuff Girls,PG,Warner Bros.,Adventure,0.0
Pulse,R,Weinstein/Dimension,Horror,11.0
Punch-Drunk Love,R,Sony Pictures,Comedy,79.0
Punisher: War Zone,R,Lionsgate,Action,26.0
Push,PG-13,Summit Entertainment,Thriller/Suspense,23.0
Pushing Tin,R,20th Century Fox,Comedy,49.0
The Painted Veil,PG-13,Warner Independent,Drama,74.0
Pay it Forward,PG-13,Warner Bros.,Drama,40.0
Queen of the Damned,R,Warner Bros.,Horror,17.0
The Quiet American,R,Miramax,Drama,87.0
All the Queen's Men,PG-13,Strand,Comedy,0.0
Quarantine,R,Sony/Screen Gems,Horror,58.0
The Queen,PG-13,Miramax,Drama,97.0
Quest for Camelot,G,Warner Bros.,Adventure,33.0
The Quiet,R,Sony Pictures Classics,Drama,0.0
Quinceanera,R,Sony Pictures Classics,Drama,0.0
Rabbit-Proof Fence,PG,Miramax,Drama,87.0
Radio,PG,Sony Pictures,Drama,35.0
The Rainmaker,PG-13,Paramount Pictures,Drama,84.0
Rambo,R,Lionsgate,Action,0.0
Random Hearts,R,Sony Pictures,Drama,15.0
Rugrats in Paris,G,Paramount Pictures,Adventure,0.0
Rugrats Go Wild,PG,Paramount Pictures,Adventure,40.0
Ratatouille,G,Walt Disney Pictures,Comedy,96.0
Ray,PG-13,Universal,Drama,81.0
BloodRayne,R,Romar,Action,4.0
Rollerball,PG-13,MGM,Action,3.0
Robin Hood,PG-13,Universal,Action,43.0
Robots,PG,20th Century Fox,Adventure,64.0
A Room for Romeo Brass,R,0,0,0.0
Runaway Bride,PG,Paramount Pictures,Romantic Comedy,45.0
Racing Stripes,PG,Warner Bros.,Comedy,35.0
Rocky Balboa,PG,MGM,Drama,76.0
The Road to El Dorado,PG,Dreamworks SKG,Adventure,49.0
Riding Giants,PG-13,Sony Pictures,Documentary,93.0
Red Dragon,R,Universal,Thriller/Suspense,68.0
The Reader,R,Weinstein Co.,Drama,61.0
The Reaping,R,Warner Bros.,Horror,8.0
Rebound,PG,20th Century Fox,Comedy,14.0
Recess: School's Out,G,Walt Disney Pictures,Comedy,62.0
Redacted,R,Magnolia Pictures,Drama,44.0
Red-Eye,PG-13,Dreamworks SKG,Thriller/Suspense,0.0
Reign Over Me,R,Sony Pictures,Drama,63.0
The Relic,R,Paramount Pictures,Horror,32.0
Religulous,R,Lionsgate,Documentary,69.0
Remember Me,PG-13,Summit Entertainment,Drama,28.0
"Remember Me, My Love",Not Rated,IDP Distribution,Comedy,0.0
Rent,PG-13,Sony Pictures,Musical,47.0
The Replacements,PG-13,Warner Bros.,Comedy,39.0
The Replacement Killers,R,Sony Pictures,Action,39.0
Resident Evil: Apocalypse,R,Sony Pictures,Horror,0.0
Resident Evil: Extinction,R,Sony/Screen Gems,Action,22.0
Resident Evil: Afterlife 3D  ,R,Sony/Screen Gems,Horror,0.0
Resident Evil,R,Sony Pictures,Horror,34.0
Return to Me,PG,MGM,Romantic Comedy,61.0
Revolutionary Road,R,Paramount Vantage,Drama,68.0
Be Kind Rewind,PG-13,New Line,Comedy,65.0
Reign of Fire,PG-13,Walt Disney Pictures,Action,40.0
Reindeer Games,R,Miramax,Action,0.0
Rachel Getting Married,R,Sony Pictures Classics,Drama,86.0
The Rugrats Movie,G,Paramount Pictures,Adventure,57.0
Riding in Cars with Boys,PG-13,Sony Pictures,Drama,48.0
Ride With the Devil,R,USA Films,Western,63.0
The Ring Two,PG-13,Dreamworks SKG,Horror,20.0
Rize,PG-13,Lionsgate,Documentary,0.0
The Adventures of Rocky & Bullwinkle,PG,Universal,Comedy,42.0
All the Real Girls,R,Sony Pictures Classics,Drama,71.0
Real Women Have Curves,PG-13,Newmarket Films,Comedy,83.0
Son of Rambow: A Home Movie,PG-13,Paramount Vantage,Comedy,0.0
Romance and Cigarettes,R,Borotoro,Comedy,0.0
Reno 911!: Miami,R,20th Century Fox,Comedy,35.0
Rounders,R,Miramax,Drama,64.0
Rendition,R,New Line,Thriller/Suspense,46.0
The Rocker,PG-13,20th Century Fox,Comedy,40.0
Rock Star,R,Warner Bros.,Drama,52.0
The Rookie,G,Walt Disney Pictures,Drama,82.0
Roll Bounce,PG-13,Fox Searchlight,Comedy,64.0
Romeo Must Die,R,Warner Bros.,Action,33.0
Ronin,R,MGM,Action,68.0
The Ballad of Jack and Rose,R,IFC Films,Drama,0.0
Red Planet,PG-13,Warner Bros.,Action,12.0
Requiem for a Dream,Open,Artisan,Drama,78.0
Rat Race,PG-13,Paramount Pictures,Comedy,43.0
Rescue Dawn,PG-13,MGM,Action,0.0
The Real Cancun,R,New Line,Documentary,35.0
Restless,0,Sony Pictures,0,0.0
Remember the Titans,PG,Walt Disney Pictures,Drama,72.0
Righteous Kill,R,Overture Films,Thriller/Suspense,20.0
Road Trip,R,Dreamworks SKG,Comedy,59.0
The Ruins,R,Paramount Pictures,Horror,47.0
Rules of Engagement,R,Paramount Pictures,Thriller/Suspense,37.0
The Rundown,PG-13,Universal,Action,0.0
Running Scared,R,New Line,Action,40.0
Running With Scissors,R,Sony Pictures,Comedy,30.0
Rush Hour 2,PG-13,New Line,Action,51.0
Rush Hour 3,PG-13,New Line,Action,19.0
Rush Hour,PG-13,New Line,Action,60.0
Rushmore,R,Walt Disney Pictures,Black Comedy,87.0
R.V.,PG,Sony Pictures,Comedy,0.0
Ravenous,R,20th Century Fox,Horror,39.0
Raise Your Voice,PG,New Line,Drama,16.0
Hotel Rwanda,PG-13,MGM,Drama,90.0
Sahara,PG-13,Paramount Pictures,Adventure,39.0
The Saint,PG-13,Paramount Pictures,Action,30.0
The Salon,PG-13,Freestyle Releasing,Comedy,12.0
I Am Sam,PG-13,New Line,Drama,34.0
The Salton Sea,R,Warner Bros.,Thriller/Suspense,63.0
Sex and the City 2,R,Warner Bros.,Comedy,15.0
Saved!,PG-13,MGM,Comedy,0.0
Saving Silverman,R,Sony Pictures,Comedy,0.0
Saw,R,Lionsgate,Horror,48.0
Saw II,R,Lionsgate,Horror,36.0
Saw III,R,Lionsgate,Horror,25.0
Saw IV,R,Lionsgate,Horror,17.0
Saw V,R,Lionsgate,Horror,13.0
Saw VI,R,Lionsgate,Horror,42.0
Say It Isn't So,R,20th Century Fox,Comedy,9.0
Say Uncle,R,TLA Releasing,Comedy,0.0
The Adventures of Sharkboy and Lavagirl in 3-D,PG,Miramax/Dimension,Adventure,20.0
Seabiscuit,PG-13,Universal,Drama,77.0
A Scanner Darkly,R,Warner Independent,Thriller/Suspense,68.0
Scary Movie 2,R,Miramax/Dimension,Comedy,14.0
Scary Movie 3,PG-13,Miramax/Dimension,Comedy,37.0
Scary Movie 4,PG-13,Weinstein/Dimension,Comedy,37.0
Scooby-Doo 2: Monsters Unleashed,PG,Warner Bros.,Comedy,0.0
Scooby-Doo,PG,Warner Bros.,Comedy,28.0
About Schmidt,R,New Line,Drama,85.0
The School of Rock,PG-13,Paramount Pictures,Comedy,0.0
School for Scoundrels,PG-13,MGM,Comedy,26.0
Scoop,PG-13,Focus/Rogue Pictures,Romantic Comedy,39.0
The Score,R,Paramount Pictures,Thriller/Suspense,74.0
Scream,R,Miramax,Horror,81.0
Scream 2,R,Miramax,Horror,80.0
Scream 3,R,Miramax,Horror,38.0
The Scorpion King,PG-13,Universal,Action,40.0
George A. Romero's Survival of the Dead,R,Magnolia Pictures,Horror,0.0
Stardust,PG-13,Paramount Pictures,Adventure,76.0
Mar adentro,PG-13,Fine Line,Drama,0.0
Selena,PG,Warner Bros.,Drama,63.0
The Sentinel,PG-13,20th Century Fox,Thriller/Suspense,33.0
September Dawn,R,Black Diamond Pictures,Western,13.0
You Got Served,PG-13,Sony Pictures,Drama,16.0
Serving Sara,PG-13,Paramount Pictures,Romantic Comedy,5.0
Session 9,R,0,0,60.0
Seven Years in Tibet,PG-13,Sony Pictures,Drama,59.0
Sex and the City,R,Warner Bros.,Comedy,49.0
Swordfish,R,Warner Bros.,Action,25.0
Something's Gotta Give,PG-13,Sony Pictures,Romantic Comedy,70.0
Sugar Town,R,October Films,Comedy,67.0
Shade,R,0,0,0.0
Shadow of the Vampire,R,Lionsgate,Drama,81.0
Shaft,R,Paramount Pictures,Action,68.0
The Shaggy Dog,PG,Walt Disney Pictures,Comedy,27.0
Scary Movie,R,Miramax/Dimension,Comedy,53.0
Shaun of the Dead,R,Focus/Rogue Pictures,Comedy,91.0
Shortbus,Not Rated,ThinkFilm,Comedy,66.0
She's All That,PG-13,Miramax,Romantic Comedy,38.0
She's the Man,PG-13,Paramount Pictures,Romantic Comedy,44.0
Sherrybaby,R,IFC Films,Drama,74.0
Shallow Hal,PG-13,20th Century Fox,Romantic Comedy,50.0
Silent Hill,R,Sony Pictures,Horror,29.0
Shutter Island,R,Paramount Pictures,Thriller/Suspense,67.0
Shakespeare in Love,R,Miramax,Romantic Comedy,93.0
In the Shadow of the Moon,PG,ThinkFilm,Documentary,94.0
Sherlock Holmes,PG-13,Warner Bros.,Adventure,69.0
She's Out of My League,0,Paramount Pictures,Romantic Comedy,57.0
Shooter,R,Paramount Pictures,Thriller/Suspense,48.0
Shrek,PG,Dreamworks SKG,Adventure,89.0
Shrek 2,PG,Dreamworks SKG,Adventure,89.0
Shrek the Third,PG,Paramount Pictures,Adventure,41.0
Shrek Forever After,PG,Paramount Pictures,Adventure,0.0
Shark Tale,PG,Dreamworks SKG,Adventure,35.0
Shattered Glass,PG-13,Lionsgate,Drama,91.0
Stealing Harvard,PG-13,Sony Pictures,Comedy,8.0
Showtime,PG-13,Warner Bros.,Comedy,24.0
Sicko,PG-13,Lionsgate,Documentary,93.0
The Siege,R,20th Century Fox,Action,44.0
Signs,PG-13,Walt Disney Pictures,Thriller/Suspense,74.0
Simon Birch,PG,Walt Disney Pictures,Drama,44.0
A Simple Wish,PG,Universal,Comedy,27.0
The Simpsons Movie,PG-13,20th Century Fox,Comedy,89.0
Sinbad: Legend of the Seven Seas,PG,Dreamworks SKG,Adventure,0.0
Sin City,R,Miramax/Dimension,Action,77.0
The Singing Detective,R,Paramount Pictures,Comedy,38.0
The Sixth Sense,PG-13,Walt Disney Pictures,Thriller/Suspense,85.0
Super Size Me,PG-13,IDP Distribution,Documentary,0.0
The Skeleton Key,PG-13,Universal,Horror,38.0
The Skulls,PG-13,Universal,Thriller/Suspense,8.0
Sky High,PG,Walt Disney Pictures,Adventure,73.0
Slackers,R,Sony Pictures,Comedy,11.0
Ready to Rumble,PG-13,Warner Bros.,Comedy,25.0
Soldier,R,Warner Bros.,Action,0.0
Sleepy Hollow,R,Paramount Pictures,Horror,68.0
Lucky Number Slevin,R,MGM,Thriller/Suspense,51.0
The Secret Life of Bees,PG-13,Fox Searchlight,Drama,57.0
Hannibal,R,MGM,Horror,39.0
Southland Tales,R,Samuel Goldwyn Films,Musical,0.0
Slow Burn,R,Lionsgate,Thriller/Suspense,12.0
Sleepover,PG,MGM,Comedy,15.0
The Bridge of San Luis Rey,PG,Fine Line,Drama,4.0
Slither,R,Universal,Horror,85.0
Slumdog Millionaire,R,Fox Searchlight,Drama,94.0
Slums of Beverly Hills,R,Fox Searchlight,Comedy,79.0
Small Soldiers,PG-13,Dreamworks SKG,Comedy,46.0
Mr. And Mrs. Smith,PG-13,20th Century Fox,Action,0.0
Smokin' Aces,R,Universal,Comedy,28.0
Someone Like You,PG-13,20th Century Fox,Romantic Comedy,41.0
Death to Smoochy,R,Warner Bros.,Black Comedy,42.0
Simply Irresistible,PG-13,20th Century Fox,Romantic Comedy,14.0
Summer Catch,PG-13,Warner Bros.,Comedy,7.0
There's Something About Mary,R,20th Century Fox,Romantic Comedy,83.0
Snake Eyes,R,Paramount Pictures,Thriller/Suspense,41.0
Snakes on a Plane,R,New Line,Thriller/Suspense,68.0
Lemony Snicket's A Series of Unfortunate Events,PG,Paramount Pictures,Comedy,71.0
House of Sand and Fog,R,Dreamworks SKG,Drama,75.0
A Sound of Thunder,PG-13,Warner Bros.,Action,6.0
See No Evil,R,Lionsgate,Horror,9.0
The Shipping News,R,Miramax,Drama,55.0
Shanghai Knights,PG-13,Walt Disney Pictures,Adventure,66.0
Shanghai Noon,PG-13,Walt Disney Pictures,Western,78.0
Snow Dogs,PG,Walt Disney Pictures,Comedy,23.0
Snow Falling on Cedars,PG-13,Universal,Drama,40.0
Sunshine,R,Fox Searchlight,Thriller/Suspense,74.0
Snatch,R,Sony Pictures,Black Comedy,0.0
Snow Day,PG,Paramount Pictures,Comedy,26.0
Sorority Boys,R,Walt Disney Pictures,Comedy,13.0
Solaris,PG-13,20th Century Fox,Drama,65.0
Solitary Man,R,Anchor Bay Entertainment,Drama,0.0
The Soloist,PG-13,Paramount Pictures,Drama,0.0
Songcatcher,PG-13,Lionsgate,Drama,0.0
Sonny,R,0,0,23.0
Standard Operating Procedure,R,Sony Pictures Classics,Documentary,80.0
The Sorcerer's Apprentice,PG,Walt Disney Pictures,Adventure,42.0
Soul Food,R,20th Century Fox,Comedy,80.0
Soul Plane,R,MGM,Comedy,19.0
"South Park: Bigger, Longer & Uncut",R,Paramount Pictures,Comedy,80.0
Space Jam,PG,Warner Bros.,Comedy,36.0
Spanglish,PG-13,Sony Pictures,Comedy,52.0
Spawn,PG-13,New Line,Action,20.0
Superbad,R,Sony Pictures,Comedy,87.0
SpongeBob SquarePants,PG,Paramount Pictures,Adventure,0.0
Space Chimps,G,20th Century Fox,Adventure,36.0
Space Cowboys,PG-13,Warner Bros.,Adventure,79.0
Spider,R,Sony Pictures Classics,Drama,0.0
Speed Racer,PG,Warner Bros.,Action,38.0
The Spiderwick Chronicles,PG,Paramount Pictures,Adventure,79.0
Speedway Junky,R,0,0,0.0
Speed II: Cruise Control,PG-13,20th Century Fox,Action,0.0
Sphere,PG-13,Warner Bros.,Horror,12.0
Spiceworld,PG,Sony Pictures,Comedy,0.0
Spider-Man 2,PG-13,Sony Pictures,Adventure,93.0
Spider-Man 3,PG-13,Sony Pictures,Adventure,63.0
Spider-Man,PG-13,Sony Pictures,Adventure,89.0
Scott Pilgrim vs. The World,PG-13,Universal,Comedy,81.0
See Spot Run,PG,Warner Bros.,Comedy,24.0
Superman Returns,PG-13,Warner Bros.,Adventure,76.0
Supernova,PG-13,MGM,Action,10.0
Spirited Away,PG,Walt Disney Pictures,Adventure,0.0
Spun,R,0,0,0.0
Spy Game,R,Universal,Action,65.0
Spy Kids 2: The Island of Lost Dreams,PG,Miramax/Dimension,Adventure,75.0
Spy Kids 3-D: Game Over,PG,Miramax/Dimension,Adventure,0.0
Spy Kids,PG,Miramax/Dimension,Adventure,93.0
The Square,R,Apparition,Thriller/Suspense,0.0
The Squid and the Whale,R,IDP/Goldwyn/Roadside,Drama,93.0
Serendipity,PG-13,Miramax,Romantic Comedy,58.0
Saint Ralph,PG-13,Samuel Goldwyn Films,Comedy,0.0
Shaolin Soccer,PG-13,Miramax,Comedy,91.0
Superstar,PG-13,Paramount Pictures,Comedy,33.0
Soul Survivors,PG-13,Artisan,Horror,4.0
Spirit: Stallion of the Cimarron,G,Dreamworks SKG,Adventure,0.0
Star Wars Ep. II: Attack of the Clones,PG,20th Century Fox,Adventure,0.0
Star Wars Ep. III: Revenge of the Sith,PG-13,20th Century Fox,Adventure,0.0
Starship Troopers,R,Sony Pictures,Action,60.0
The Station Agent,R,Miramax,Drama,95.0
Stay Alive,PG-13,Walt Disney Pictures,Horror,9.0
Small Time Crooks,PG,Dreamworks SKG,Comedy,66.0
Steel,PG-13,Warner Bros.,Action,12.0
How Stella Got Her Groove Back,R,20th Century Fox,Drama,49.0
The Stepford Wives,PG-13,Paramount Pictures,Comedy,26.0
Stepmom,PG-13,Sony/TriStar,Drama,43.0
Stomp the Yard,PG-13,Sony/Screen Gems,Drama,26.0
Stranger Than Fiction,PG-13,Sony Pictures,Comedy,72.0
The Legend of Suriyothai,R,0,0,0.0
Stick It,PG-13,Walt Disney Pictures,Comedy,31.0
Stigmata,R,MGM,Horror,22.0
A Stir of Echoes,R,Artisan,Thriller/Suspense,0.0
Street Kings,R,Fox Searchlight,Thriller/Suspense,36.0
Stuart Little,PG,Sony Pictures,Comedy,65.0
Stuart Little 2,PG,Sony Pictures,Comedy,83.0
Stealth,PG-13,Sony Pictures,Action,13.0
Steamboy,PG-13,Sony Pictures,Action,0.0
The Statement,R,Sony Pictures,Thriller/Suspense,23.0
Stolen Summer,PG,Miramax,0,35.0
Stop-Loss,R,Paramount Pictures,Drama,0.0
The Perfect Storm,PG-13,Warner Bros.,Drama,47.0
The Story of Us,R,Universal,Romantic Comedy,28.0
The Stepfather,PG-13,Sony/Screen Gems,Thriller/Suspense,11.0
State of Play,PG-13,Universal,Thriller/Suspense,84.0
The Sisterhood of the Traveling Pants 2,PG-13,Warner Bros.,Adventure,64.0
Sisterhood of the Traveling Pants,PG,Warner Bros.,Drama,0.0
Step Up,PG-13,Walt Disney Pictures,Drama,19.0
The Straight Story,G,Walt Disney Pictures,Drama,95.0
Star Trek: First Contact,PG-13,Paramount Pictures,Adventure,0.0
Star Trek: Insurrection,PG,Paramount Pictures,Adventure,0.0
Star Trek: Nemesis,PG-13,Paramount Pictures,Adventure,0.0
Alex Rider: Operation Stormbreaker,PG,Weinstein Co.,Action,0.0
The Strangers,R,Focus Features,Thriller/Suspense,44.0
Super Troopers,R,Fox Searchlight,Comedy,0.0
Strangers with Candy,R,ThinkFilm,Comedy,0.0
Star Wars Ep. I: The Phantom Menace,PG,20th Century Fox,Adventure,0.0
Stuck On You,PG-13,20th Century Fox,Comedy,60.0
Step Up 2 the Streets,PG-13,Walt Disney Pictures,Drama,25.0
The Sum of All Fears,PG-13,Paramount Pictures,Action,59.0
Sunshine State,PG-13,Sony Pictures Classics,Drama,80.0
Supercross,PG-13,20th Century Fox,Action,6.0
Surf's Up,PG,Sony Pictures,Adventure,77.0
Surrogates,PG-13,Walt Disney Pictures,Action,39.0
Summer of Sam,R,Walt Disney Pictures,Drama,50.0
Savage Grace,Not Rated,IFC Films,Drama,0.0
Saving Private Ryan,R,Dreamworks SKG,Drama,91.0
S.W.A.T.,PG-13,Sony Pictures,Action,48.0
Sideways,R,Fox Searchlight,Drama,97.0
Shall We Dance?,PG-13,Miramax,Romantic Comedy,0.0
Secret Window,PG-13,Sony Pictures,Thriller/Suspense,46.0
Swept Away,R,Sony Pictures,Romantic Comedy,5.0
Swimming Pool,R,Focus Features,Thriller/Suspense,84.0
The Sidewalks of New York,R,Paramount Vantage,Comedy,0.0
Swimfan,PG-13,20th Century Fox,Drama,15.0
Sweet November,PG-13,Warner Bros.,Drama,16.0
Sydney White,PG-13,Universal,Comedy,37.0
Switchback,R,Paramount Pictures,Action,32.0
Star Wars: The Clone Wars,PG,Warner Bros.,Adventure,19.0
The Sweetest Thing,R,Sony Pictures,Romantic Comedy,25.0
"Six Days, Seven Nights",PG-13,Walt Disney Pictures,Romantic Comedy,37.0
Sex Drive,R,Summit Entertainment,Comedy,46.0
Sexy Beast,R,Fox Searchlight,Drama,0.0
Chinjeolhan geumjassi,Not Rated,Tartan Films,Thriller/Suspense,0.0
"Synecdoche, New York",R,Sony Pictures Classics,Drama,67.0
Syriana,R,Warner Bros.,Thriller/Suspense,72.0
Suspect Zero,R,Paramount Pictures,Thriller/Suspense,18.0
Tadpole,PG-13,Miramax,Comedy,78.0
Tailor of Panama,R,Sony Pictures,Thriller/Suspense,0.0
Taken,PG-13,20th Century Fox,Thriller/Suspense,0.0
Take the Lead,PG-13,New Line,Drama,44.0
Talladega Nights: The Ballad of Ricky Bobby,PG-13,Sony Pictures,Comedy,72.0
The Talented Mr. Ripley,R,Paramount Pictures,Drama,82.0
Tarnation,Not Rated,WellSpring,Documentary,0.0
Taxman,0,0,Comedy,0.0
Thunderbirds,PG,Universal,Adventure,19.0
The Best Man,R,Universal,Romantic Comedy,71.0
Book of Shadows: Blair Witch 2,R,Artisan,Horror,0.0
The Cave,PG-13,Sony/Screen Gems,Horror,12.0
This Christmas,PG-13,Sony/Screen Gems,Drama,55.0
The Core,PG-13,Paramount Pictures,Action,42.0
The Thomas Crown Affair,R,MGM,Drama,67.0
The Damned United,R,Sony Pictures Classics,Drama,94.0
The Tale of Despereaux,G,Universal,Adventure,55.0
Team America: World Police,R,Paramount Pictures,Comedy,0.0
Tea with Mussolini,PG,MGM,Drama,67.0
Tears of the Sun,R,Sony Pictures,Action,34.0
The Big Tease,R,Warner Bros.,Comedy,0.0
Not Another Teen Movie,R,Sony Pictures,Comedy,28.0
Teeth,R,Roadside Attractions,Comedy,0.0
Bridge to Terabithia,PG,Walt Disney Pictures,Drama,85.0
Terminator 3: Rise of the Machines,R,Warner Bros.,Action,0.0
Terminator Salvation: The Future Begins,PG-13,Warner Bros.,Action,0.0
Transformers,PG-13,Paramount Pictures,Action,57.0
Transformers: Revenge of the Fallen,PG-13,Paramount Pictures,Action,20.0
"The Goods: Live Hard, Sell Hard",R,Paramount Vantage,Comedy,26.0
The Greatest Game Ever Played,PG,Walt Disney Pictures,Drama,62.0
The Ghost Writer,PG-13,Summit Entertainment,Thriller/Suspense,84.0
Joheunnom nabbeunnom isanghannom,0,0,Action,0.0
The Beach,R,20th Century Fox,Drama,19.0
The Box,PG-13,Warner Bros.,Thriller/Suspense,45.0
The Wild Thornberrys,PG,Paramount Pictures,Adventure,0.0
Bug,R,Lionsgate,Drama,0.0
They,PG-13,Miramax/Dimension,Horror,37.0
The Eye,PG-13,Lionsgate,Thriller/Suspense,22.0
The Fog,PG-13,Sony Pictures,Horror,5.0
The Thin Red Line,R,20th Century Fox,Drama,78.0
Thirteen Days,PG-13,New Line,Drama,82.0
The Kid,PG,Walt Disney Pictures,Comedy,49.0
The Man,PG-13,New Line,Comedy,11.0
House on Haunted Hill,R,Warner Bros.,Horror,25.0
The One,PG-13,Sony Pictures,Action,13.0
Gwoemul,R,Magnolia Pictures,Action,0.0
Thr3e,PG-13,The Bigger Picture,Thriller/Suspense,5.0
Three to Tango,PG-13,Warner Bros.,Romantic Comedy,28.0
The Thirteenth Floor,R,Sony Pictures,Thriller/Suspense,28.0
The 13th Warrior,R,Walt Disney Pictures,Action,33.0
The Tuxedo,PG-13,Dreamworks SKG,Action,22.0
The Tigger Movie,G,Walt Disney Pictures,Adventure,61.0
Timeline,PG-13,Paramount Pictures,Adventure,11.0
The Adventures of Tintin: Secret of the Unicorn,0,Paramount Pictures,Adventure,0.0
Thirteen,R,Fox Searchlight,Drama,0.0
Titan A.E.,PG,20th Century Fox,Adventure,51.0
Titanic,PG-13,Paramount Pictures,Thriller/Suspense,82.0
The Kids Are All Right,R,Focus Features,Comedy,96.0
The League of Extraordinary Gentlemen,PG-13,20th Century Fox,Adventure,17.0
The Time Machine,PG-13,Dreamworks SKG,Adventure,28.0
Tomcats,R,Sony Pictures,Comedy,15.0
The Mist,R,MGM,Horror,73.0
TMNT,PG,Warner Bros.,Action,0.0
Tomorrow Never Dies,PG-13,MGM,Action,55.0
The Royal Tenenbaums,R,Walt Disney Pictures,Black Comedy,79.0
Lara Croft: Tomb Raider: The Cradle of Life,PG-13,Paramount Pictures,Adventure,0.0
Lara Croft: Tomb Raider,PG-13,Paramount Pictures,Adventure,0.0
The Day After Tomorrow,PG-13,20th Century Fox,Adventure,46.0
Topsy Turvy,R,USA Films,Musical,0.0
Torque,PG-13,Warner Bros.,Action,23.0
The Others,PG-13,Miramax,Horror,84.0
The Town,R,Warner Bros.,Drama,84.0
Toy Story 2,G,Walt Disney Pictures,Adventure,100.0
Toy Story 3,G,Walt Disney Pictures,Adventure,99.0
The Taking of Pelham 123,R,Sony Pictures,Action,0.0
Treasure Planet,PG,Walt Disney Pictures,Adventure,69.0
Traffic,R,USA Films,Drama,91.0
Thomas and the Magic Railroad,G,Destination Films,Adventure,19.0
Training Day,R,Warner Bros.,Drama,72.0
Traitor,PG-13,Overture Films,Thriller/Suspense,61.0
Trapped,R,Sony Pictures,Thriller/Suspense,18.0
The Ring,PG-13,Dreamworks SKG,Horror,71.0
Trippin',R,October Films,Comedy,8.0
Star Trek,PG-13,Paramount Pictures,Adventure,94.0
The Terminal,PG-13,Dreamworks SKG,Drama,60.0
Transamerica,R,Weinstein Co.,Drama,76.0
The Transporter 2,PG-13,20th Century Fox,Action,0.0
The Transporter,PG-13,20th Century Fox,Action,53.0
The Road,R,Weinstein Co.,Drama,75.0
Tropic Thunder,R,Paramount Pictures,Comedy,83.0
Troy,R,Warner Bros.,Action,54.0
xXx,PG-13,Sony Pictures,Action,48.0
Ta Ra Rum Pum,Not Rated,Yash Raj Films,Comedy,67.0
The Truman Show,PG,Paramount Pictures,Drama,95.0
Trust the Man,R,Fox Searchlight,Comedy,27.0
Where the Truth Lies,Not Rated,ThinkFilm,Drama,41.0
Tarzan,G,Walt Disney Pictures,Adventure,88.0
The Secret in Their Eyes,R,Sony Pictures Classics,Drama,0.0
Tsotsi,R,Miramax,Drama,0.0
Teacher's Pet: The Movie,PG,Walt Disney Pictures,Comedy,0.0
The Time Traveler's Wife,PG-13,Warner Bros.,Drama,37.0
The Touch,PG-13,Miramax,0,0.0
Tuck Everlasting,PG,Walt Disney Pictures,Drama,61.0
Thumbsucker,R,Sony Pictures Classics,Comedy,70.0
Turbulence,R,MGM,Thriller/Suspense,17.0
Turistas,R,20th Century Fox,Thriller/Suspense,0.0
The Wash,R,Lionsgate,Comedy,8.0
Two Girls and a Guy,R,Fox Searchlight,Drama,0.0
The Wild,G,Walt Disney Pictures,Adventure,19.0
Twilight,R,Paramount Pictures,Drama,60.0
Twisted,R,Paramount Pictures,Thriller/Suspense,2.0
The Twilight Saga: New Moon,PG-13,Summit Entertainment,Drama,28.0
The Twilight Saga: Eclipse,PG-13,Summit Entertainment,Drama,51.0
Twilight,PG-13,Summit Entertainment,Drama,50.0
Town & Country,R,New Line,Romantic Comedy,13.0
200 Cigarettes,R,Paramount Pictures,Romantic Comedy,30.0
The Texas Chainsaw Massacre: The Beginning,R,New Line,Horror,0.0
The Texas Chainsaw Massacre,R,New Line,Horror,36.0
Texas Rangers,PG-13,Miramax,Western,0.0
Tom yum goong,R,Weinstein Co.,Action,0.0
Thank You For Smoking,R,Fox Searchlight,Black Comedy,0.0
U2 3D,G,National Geographic Entertainment,Concert/Performance,0.0
U-571,PG-13,Universal,Action,68.0
Undercover Brother,PG-13,Universal,Comedy,76.0
Underclassman,PG-13,Miramax,Thriller/Suspense,0.0
Dodgeball: A True Underdog Story,PG-13,20th Century Fox,Comedy,0.0
The Ugly Truth,R,Sony Pictures,Romantic Comedy,14.0
Ultraviolet,PG-13,Sony/Screen Gems,Action,9.0
Unaccompanied Minors,PG,Warner Bros.,Comedy,0.0
Unbreakable,PG-13,Walt Disney Pictures,Thriller/Suspense,68.0
The Unborn,PG-13,Universal,Horror,11.0
Undead,R,Lionsgate,Horror,0.0
Underworld,R,Sony Pictures,Action,30.0
Undiscovered,PG-13,Lionsgate,Romantic Comedy,8.0
Undisputed,R,Miramax,Drama,49.0
Underworld: Evolution,R,Sony/Screen Gems,Action,15.0
An Unfinished Life,PG-13,Miramax,Drama,53.0
